./training_data/train/0.jpg,0.0
./training_data/train/1.jpg,-0.0
./training_data/train/2.jpg,0.2
./training_data/train/3.jpg,-0.2
./training_data/train/4.jpg,-0.2
./training_data/train/5.jpg,0.2
./training_data/train/6.jpg,-0.8000001
./training_data/train/7.jpg,0.8000001
./training_data/train/8.jpg,0.0
./training_data/train/9.jpg,-0.0
./training_data/train/10.jpg,0.2
./training_data/train/11.jpg,-0.2
./training_data/train/12.jpg,-0.2
./training_data/train/13.jpg,0.2
./training_data/train/14.jpg,-0.17000002
./training_data/train/15.jpg,0.17000002
./training_data/train/16.jpg,0.02999998000000001
./training_data/train/17.jpg,-0.02999998000000001
./training_data/train/18.jpg,-0.37000002
./training_data/train/19.jpg,0.37000002
./training_data/train/20.jpg,0.0
./training_data/train/21.jpg,-0.0
./training_data/train/22.jpg,0.2
./training_data/train/23.jpg,-0.2
./training_data/train/24.jpg,-0.2
./training_data/train/25.jpg,0.2
./training_data/train/26.jpg,-0.17000002
./training_data/train/27.jpg,0.17000002
./training_data/train/28.jpg,-0.37000002
./training_data/train/29.jpg,0.37000002
./training_data/train/30.jpg,-0.17000002
./training_data/train/31.jpg,0.17000002
./training_data/train/32.jpg,0.0
./training_data/train/33.jpg,-0.0
./training_data/train/34.jpg,0.2
./training_data/train/35.jpg,-0.2
./training_data/train/36.jpg,-0.2
./training_data/train/37.jpg,0.2
./training_data/train/38.jpg,0.0
./training_data/train/39.jpg,-0.0
./training_data/train/40.jpg,-0.8000001
./training_data/train/41.jpg,0.8000001
./training_data/train/42.jpg,-0.6000000999999999
./training_data/train/43.jpg,0.6000000999999999
./training_data/train/44.jpg,-1.0000001
./training_data/train/45.jpg,1.0000001
./training_data/train/46.jpg,-0.8500001
./training_data/train/47.jpg,0.8500001
./training_data/train/48.jpg,-1.0
./training_data/train/49.jpg,1.0
./training_data/train/50.jpg,-0.37000002
./training_data/train/51.jpg,0.37000002
./training_data/train/52.jpg,0.0
./training_data/train/53.jpg,-0.0
./training_data/train/54.jpg,0.8500001
./training_data/train/55.jpg,-0.8500001
./training_data/train/56.jpg,-0.17000002
./training_data/train/57.jpg,0.17000002
./training_data/train/58.jpg,0.17000002
./training_data/train/59.jpg,-0.17000002
./training_data/train/60.jpg,-0.17000002
./training_data/train/61.jpg,0.17000002
./training_data/train/62.jpg,0.02999998000000001
./training_data/train/63.jpg,-0.02999998000000001
./training_data/train/64.jpg,-0.37000002
./training_data/train/65.jpg,0.37000002
./training_data/train/66.jpg,-1.0
./training_data/train/67.jpg,1.0
./training_data/train/68.jpg,-0.16000002
./training_data/train/69.jpg,0.16000002
./training_data/train/70.jpg,-0.16000002
./training_data/train/71.jpg,0.16000002
./training_data/train/72.jpg,0.16000002
./training_data/train/73.jpg,-0.16000002
./training_data/train/74.jpg,0.0
./training_data/train/75.jpg,-0.0
./training_data/train/76.jpg,1.0
./training_data/train/77.jpg,-1.0
./training_data/train/78.jpg,0.8500001
./training_data/train/79.jpg,-0.8500001
./training_data/train/80.jpg,0.16000002
./training_data/train/81.jpg,-0.16000002
./training_data/train/82.jpg,-0.16000002
./training_data/train/83.jpg,0.16000002
./training_data/train/84.jpg,-0.17000002
./training_data/train/85.jpg,0.17000002
./training_data/train/86.jpg,-0.97000002
./training_data/train/87.jpg,0.97000002
./training_data/train/88.jpg,-0.8500001
./training_data/train/89.jpg,0.8500001
./training_data/train/90.jpg,-1.0
./training_data/train/91.jpg,1.0
./training_data/train/92.jpg,-0.17000002
./training_data/train/93.jpg,0.17000002
./training_data/train/94.jpg,-1.0
./training_data/train/95.jpg,1.0
./training_data/train/96.jpg,-0.17000002
./training_data/train/97.jpg,0.17000002
./training_data/train/98.jpg,0.02999998000000001
./training_data/train/99.jpg,-0.02999998000000001
./training_data/train/100.jpg,-0.37000002
./training_data/train/101.jpg,0.37000002
./training_data/train/102.jpg,1.0
./training_data/train/103.jpg,-1.0
./training_data/train/104.jpg,1.2
./training_data/train/105.jpg,-1.2
./training_data/train/106.jpg,0.8
./training_data/train/107.jpg,-0.8
./training_data/train/108.jpg,-0.16000002
